metpo_id	metpo_label	rank	source	definition	definition_length	source_iri	source_ontology	source_label	match_type	confidence	quality_label	quality_score	total_score
METPO:1000699	gram negative	2	sssom	A gram stain phenotype where a cell or cells do not retain crystal violet stain when decolorized with an organic solvent such as ethanol.	137	<http://purl.obolibrary.org/obo/OMP_0000189>	omp	gram negative	broadMatch	0.224178	excellent	9	9.448356
METPO:1000699	gram negative	3	sssom	Bacteria that do not retain the crystal violet stain used in Gram staining. Gram-negative bacteria have an outer membrane and are often resistant to certain antibiotics.	169	<https://purl.dsmz.de/schema/GramNegativeBacteria>	d3o	Gram Negative Bacteria	broadMatch	0.252825	good	7	7.50565
METPO:1000701	motility	1	api_search	The spontaneous peristaltic movements of the stomach that aid in digestion, moving food through the stomach and out through the pyloric sphincter into the duodenum.	164	http://purl.obolibrary.org/obo/GO_0035482	go	gastric motility	closeMatch	0.6666666666666667	excellent	10	11.333333333333334
METPO:1000701	motility	2	api_search	A motility phenotype where a microbe lacks the ability to perform controlled self-propelled movement that results in translocation of the cell from one place to another.	169	http://purl.obolibrary.org/obo/OMP_0000133	omp	absence of motility	closeMatch	0.5925925925925926	excellent	10	11.185185185185185
METPO:1000701	motility	3	api_search	A motility phenotype where a microbe possesses the ability to perform controlled self-propelled movement that results in translocation from one place to another.	161	http://purl.obolibrary.org/obo/OMP_0000005	omp	presence of motility	closeMatch	0.5714285714285714	excellent	10	11.142857142857142
METPO:1000701	motility	4	api_search	The ability of cells to move by themselves using mechanisms such as flagella, cilia, or pseudopodia. Motility is an important characteristic for distinguishing microorganisms and understanding their behavior.	208	https://purl.dsmz.de/schema/CellMotility	D3O	Cell Motility	closeMatch	0.7619047619047619	excellent	9	10.523809523809524
METPO:1000701	motility	5	api_search	A motility phenotype where the frequency, rate, timing, or extent of a microbe's motility is altered relative to a designated control.	134	http://purl.obolibrary.org/obo/OMP_0007001	omp	altered motility	closeMatch	0.6666666666666667	excellent	9	10.333333333333334
METPO:1000702	motile	1	sssom	A sperm cell that is cabaple of motion (motility).	50	http://purl.obolibrary.org/obo/CL_0011013	go	motile sperm cell	broadMatch	0.466956	excellent	8	8.933912
METPO:1000702	motile	2	sssom	A cell that moves by its own activities.	40	http://purl.obolibrary.org/obo/CL_0000219	go	motile cell	broadMatch	0.499944	good	7	7.999888
METPO:1000702	motile	3	sssom	A cell that moves by its own activities.	40	http://purl.obolibrary.org/obo/CL_0000219	pato	motile cell	broadMatch	0.499944	good	7	7.999888
METPO:1000702	motile	4	sssom	A cell that moves by its own activities.	40	http://purl.obolibrary.org/obo/CL_0000219	ecocore	motile cell	broadMatch	0.499944	good	6	6.999888
METPO:1000702	motile	5	sssom	A cell that moves by its own activities.	40	http://purl.obolibrary.org/obo/CL_0000219	flopo	motile cell	broadMatch	0.499944	good	6	6.999888
METPO:1000703	non motile	1	sssom	A sperm cell that is not cabaple of motion (motility).	54	http://purl.obolibrary.org/obo/CL_0011014	go	non-motile sperm cell	broadMatch	0.323698	excellent	8	8.647396
METPO:1000703	non motile	2	sssom	non-motile; A motility phenotype where a microbe lacks the ability to perform controlled self-propelled movement that results in translocation of the cell from one place to another.	181	http://purl.obolibrary.org/obo/OMP_0000133	omp	absence of motility	broadMatch	0.312485	excellent	8	8.62497
METPO:1000703	non motile	3	sssom	non-motile; A motility phenotype where a microbe lacks the ability to perform controlled self-propelled movement that results in translocation of the cell from one place to another.	181	<http://purl.obolibrary.org/obo/OMP_0000133>	omp	absence of motility	broadMatch	0.31246	excellent	8	8.62492
METPO:1000703	non motile	4	sssom	A sperm cell that is not cabaple of motion (motility).	54	http://purl.obolibrary.org/obo/CL_0011014	cl	non-motile sperm cell	broadMatch	0.323698	good	6	6.647396
METPO:1000703	non motile	5	sssom	bacteria flagella aphid flight nematode wiggle fungi non-motile (apart from spores) also hosts	94	http://purl.obolibrary.org/obo/PHIPO_0000041	phipo	obsolete normal motility phenotype	broadMatch	0.269007	poor	2	2.538014
METPO:1000704	flagellated	1	sssom	A motile sperm cell that contains a slender threadlike microscopic appendage that enables motion.	97	http://purl.obolibrary.org/obo/CL_0011016	go	flagellated sperm cell	broadMatch	0.427634	excellent	8	8.855268
METPO:1000704	flagellated	2	sssom	A motile sperm cell that contains a slender threadlike microscopic appendage that enables motion.	97	http://purl.obolibrary.org/obo/CL_0011016	cl	flagellated sperm cell	broadMatch	0.427634	good	6	6.855268
METPO:1000704	flagellated	3	sssom	Changed flagellated sperm motility.	35	http://purl.obolibrary.org/obo/UPHENO_0051155	upheno	flagellated sperm motility phenotype	broadMatch	0.212533	adequate	4	4.425066
METPO:1000706	gliding	1	sssom	cell gliding motility; Cell motility that results in the smooth movement of a cell along a solid surface.	105	http://purl.obolibrary.org/obo/GO_0071976	go	cell gliding	broadMatch	0.24334	good	7	7.48668
METPO:1000706	gliding	2	sssom	cell gliding motility; Cell motility that results in the smooth movement of a cell along a solid surface.	105	http://purl.obolibrary.org/obo/GO_0071976	omp	cell gliding	broadMatch	0.24334	good	7	7.48668
METPO:1000706	gliding	3	sssom	cell gliding motility; Cell motility that results in the smooth movement of a cell along a solid surface.	105	<http://purl.obolibrary.org/obo/GO_0071976>	omp	cell gliding	broadMatch	0.243334	good	7	7.486668
METPO:1000706	gliding	4	api_search	Cell motility that results in the smooth movement of a cell along a solid surface.	82	http://purl.obolibrary.org/obo/GO_0071976	go	cell gliding	closeMatch	0.736842105263158	good	6	7.473684210526316
METPO:1000706	gliding	5	api_search	Cell motility that results in the smooth movement of a cell along a solid surface.	82	http://purl.obolibrary.org/obo/GO_0071976	omp	cell gliding	closeMatch	0.736842105263158	good	6	7.473684210526316
METPO:1000721	extreme hyperthermophilic	1	sssom	A habitat characterized by an average temperature of at least 80deg C. Inhabited by hyperthermophilic organisms.	112	http://purl.obolibrary.org/obo/ENVO_00002027	envo	obsolete extreme high temperature habitat	broadMatch	0.499491	excellent	8	8.998982
METPO:1000721	extreme hyperthermophilic	2	sssom	An organism that thrives in physically or geochemically extreme conditions that are detrimental to most life on Earth	117	http://purl.obolibrary.org/obo/ECOCORE_00000134	ecocore	extremophile	broadMatch	0.442021	excellent	8	8.884042
METPO:1000721	extreme hyperthermophilic	3	sssom	Hyperthermophile; A subset of obligate thermophiles for which optimal growth temperatures are above 80C.	104	<http://purl.jp/bio/10/mpo#MPO_03002>	mpo	Hyperthermophilic	broadMatch	0.383564	adequate	4	4.767128
METPO:1000721	extreme hyperthermophilic	4	sssom	Obligate thermophile; Extreme thermophile	41	<http://purl.jp/bio/10/mpo#MPO_03004>	mpo	Obligate thermophilic	broadMatch	0.428432	poor	2	2.856864
METPO:1000731	nutrient adaptation	1	sssom	A nutrient utilization phenotype concerning the uptake of one or more nutrients from the environment.	101	<http://purl.obolibrary.org/obo/OMP_0007007>	omp	nutrient import phenotype	broadMatch	0.206207	excellent	9	9.412414
METPO:1000731	nutrient adaptation	2	sssom	The ability to utilize specified substances as nutrients.	57	http://purl.obolibrary.org/obo/APO_0000096	apo	nutrient utilization	broadMatch	0.219717	good	6	6.439434
METPO:1000731	nutrient adaptation	3	sssom	behavioural response to nutrient	32	http://purl.obolibrary.org/obo/GO_0051780	upheno	behavioral response to nutrient	broadMatch	0.201313	adequate	4	4.402626
METPO:1000800	respiration	1	sssom	breathing organ; respiratory organ; gas exchange organ	54	http://purl.obolibrary.org/obo/UBERON_0000171	upheno	respiration organ	broadMatch	0.256261	good	5	5.512522
METPO:1000800	respiration	2	sssom	The number of breaths taken by an organism per unit of time.	60	http://purl.obolibrary.org/obo/CMO_0000289	eupath	respiration rate	broadMatch	0.282623	adequate	4	4.565246
METPO:1000801	Aerobic respiration	1	sssom	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor.	161	http://purl.obolibrary.org/obo/GO_0009060	go	aerobic respiration	broadMatch	0.379216	excellent	10	10.758431999999999
METPO:1000801	Aerobic respiration	2	sssom	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor.	161	http://purl.obolibrary.org/obo/GO_0009060	ecocore	aerobic respiration	broadMatch	0.379216	excellent	9	9.758431999999999
METPO:1000801	Aerobic respiration	3	sssom	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor.	161	http://purl.obolibrary.org/obo/GO_0009060	micro	aerobic respiration	broadMatch	0.379216	excellent	9	9.758431999999999
METPO:1000801	Aerobic respiration	4	sssom	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor.	161	http://purl.obolibrary.org/obo/GO_0009060	fypo	aerobic respiration	broadMatch	0.379216	excellent	8	8.758431999999999
METPO:1000802	Anaerobic respiration	1	api_search	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which uses compounds other than oxygen (e.g. nitrate, sulfate) as the terminal electron acceptor.	202	http://purl.obolibrary.org/obo/GO_0009061	go	anaerobic respiration	exactMatch	1.0	excellent	10	12.0
METPO:1000802	Anaerobic respiration	2	api_search	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which uses compounds other than oxygen (e.g. nitrate, sulfate) as the terminal electron acceptor.	202	http://purl.obolibrary.org/obo/GO_0009061	GO	anaerobic respiration	exactMatch	1.0	excellent	10	12.0
METPO:1000802	Anaerobic respiration	3	api_search	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor.	161	http://purl.obolibrary.org/obo/GO_0009060	go	aerobic respiration	closeMatch	0.95	excellent	10	11.9
METPO:1000802	Anaerobic respiration	4	api_search	The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration).	192	http://purl.obolibrary.org/obo/GO_0045333	go	cellular respiration	closeMatch	0.6829268292682926	excellent	10	11.365853658536585
METPO:1000802	Anaerobic respiration	5	api_search	The oxidation of ammonium (NH4) to nitrogen (N2) in the absence of oxygen, using nitrite (NO2) as the electron acceptor. Hydroxylamine and ammonium are combined to yield hydrazine, which is subsequently oxidized to N2.	218	http://purl.obolibrary.org/obo/GO_0019331	go	anaerobic respiration, using ammonium as electron donor	closeMatch	0.5526315789473684	excellent	10	11.105263157894736
METPO:1000803	Oxidative phosphorylation	1	api_search	The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis.	242	http://purl.obolibrary.org/obo/GO_0006119	go	oxidative phosphorylation	exactMatch	1.0	excellent	10	12.0
METPO:1000803	Oxidative phosphorylation	2	api_search	The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis.	242	http://purl.obolibrary.org/obo/GO_0006119	GO	oxidative phosphorylation	exactMatch	1.0	excellent	10	12.0
METPO:1000803	Oxidative phosphorylation	3	api_search	The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis.	242	http://purl.obolibrary.org/obo/GO_0006119	upheno	oxidative phosphorylation	exactMatch	1.0	excellent	9	11.0
METPO:1000803	Oxidative phosphorylation	4	api_search	The phosphorylation of ADP to ATP that accompanies the oxidation of a metabolite through the operation of the respiratory chain. Oxidation of compounds establishes a proton gradient across the membrane, providing the energy for ATP synthesis.	242	http://purl.obolibrary.org/obo/GO_0006119	UPHENO	oxidative phosphorylation	exactMatch	1.0	excellent	9	11.0
METPO:1000803	Oxidative phosphorylation	5	api_search	A cellular process phenotype observed in the vegetative growth phase of the life cycle in which the occurrence of oxidative phosphorylation is increased.	153	http://purl.obolibrary.org/obo/FYPO_0000520	UPHENO	increased oxidative phosphorylation	closeMatch	0.8333333333333334	excellent	9	10.666666666666666
METPO:1000805	Electron transfer	1	sssom	A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors.	156	http://purl.obolibrary.org/obo/GO_0022900	go	electron transport chain	broadMatch	0.212806	excellent	10	10.425612
METPO:1000805	Electron transfer	2	sssom	electron acceptor activity; electron donor activity; electron carrier; electron transporter activity; A molecular function representing the directed movement of electrons from one molecular entity to another, typically mediated by electron carriers or acceptors, resulting in the transfer of energy and/or the reduction-oxidation (redox) transformation of chemical species. This activity is fundamental to various biological processes, including cellular respiration and photosynthesis, as well as numerous enzymatic reactions involved in metabolic pathways.	558	http://purl.obolibrary.org/obo/GO_0009055	go	electron transfer activity	broadMatch	0.250261	excellent	8	8.500522
METPO:1000805	Electron transfer	3	sssom	A process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors.	156	http://purl.obolibrary.org/obo/GO_0022900	fypo	electron transport chain	broadMatch	0.212806	excellent	8	8.425612
METPO:1000805	Electron transfer	4	sssom	A molecular entity that can transfer an electron to another molecular entity.	77	http://purl.obolibrary.org/obo/CHEBI_15022	upheno	electron donor	broadMatch	0.249415	good	7	7.49883
METPO:1000805	Electron transfer	5	sssom	A substance to which an electron may be transferred.	52	http://purl.obolibrary.org/obo/CHEBI_17654	upheno	electron acceptor	broadMatch	0.245725	good	7	7.49145
METPO:1000844	Methanogenesis	1	sssom	methane biosynthesis from methanol; methane biosynthetic process from methanol; The formation of methane, a colorless, odorless, flammable gas with the formula CH4, from other components, including methanol.	207	http://purl.obolibrary.org/obo/GO_0019387	micro	methanogenesis, from methanol	broadMatch	0.386095	good	7	7.77219
METPO:1000845	Acetogenesis	1	sssom	acetoin metabolism; The chemical reactions and pathways involving acetoin, 3-hydroxy-2-butanone, often as part of a fermentation pathway or for use as a carbon source.	167	http://purl.obolibrary.org/obo/GO_0045149	go	acetoin metabolic process	broadMatch	0.235946	excellent	8	8.471892
METPO:1000845	Acetogenesis	2	sssom	acetoin anabolism; acetoin biosynthesis; acetoin formation; acetoin synthesis; The chemical reactions and pathways resulting in the formation of acetoin, 3-hydroxy-2-butanone.	175	http://purl.obolibrary.org/obo/GO_0045151	go	acetoin biosynthetic process	broadMatch	0.228336	excellent	8	8.456672
METPO:1000870	sporulation	1	sssom	The process whose specific outcome is the progression of a spore over time, from its initiation to the mature structure. A spore is a structure that can be used for dissemination, for survival of adverse conditions because of its heat and dessication resistance, and/or for reproduction.	287	http://purl.obolibrary.org/obo/GO_0043934	omp	sporulation	broadMatch	0.575574	excellent	10	11.151148
METPO:1000870	sporulation	2	sssom	The process whose specific outcome is the progression of a spore over time, from its initiation to the mature structure. A spore is a structure that can be used for dissemination, for survival of adverse conditions because of its heat and dessication resistance, and/or for reproduction.	287	<http://purl.obolibrary.org/obo/GO_0043934>	omp	sporulation	broadMatch	0.575574	excellent	10	11.151148
METPO:1000870	sporulation	3	sssom	The process whose specific outcome is the progression of a spore over time, from its initiation to the mature structure. A spore is a structure that can be used for dissemination, for survival of adverse conditions because of its heat and desiccation resistance, and/or for reproduction.	287	http://purl.obolibrary.org/obo/GO_0043934	go	sporulation	broadMatch	0.572829	excellent	10	11.145658000000001
METPO:1000870	sporulation	4	sssom	A cell development phenotype related to formation of a spore, a dormant differentiated cell that can be used for dissemination, survival in adverse conditions, or reproduction.	176	<http://purl.obolibrary.org/obo/OMP_0000091>	omp	sporulation phenotype	broadMatch	0.500436	excellent	10	11.000872
METPO:1000870	sporulation	5	sssom	The process whose specific outcome is the progression of a spore over time, from its initiation to the mature structure. A spore is a structure that can be used for dissemination, for survival of adverse conditions because of its heat and dessication resistance, and/or for reproduction.	287	http://purl.obolibrary.org/obo/GO_0043934	micro	sporulation	broadMatch	0.575574	excellent	9	10.151148
METPO:1000881	cell length	1	sssom	length of cell; The length of a cell.	37	http://purl.obolibrary.org/obo/OBA_2040145	go	cell length	broadMatch	0.490057	good	5	5.980114
METPO:1000881	cell length	2	sssom	length of cell; The length of a cell.	37	http://purl.obolibrary.org/obo/OBA_2040145	oba	cell length	broadMatch	0.490057	adequate	3	3.980114
METPO:1000882	cell width	1	sssom	width of multicellular organism; The width of a multicellular organism.	71	http://purl.obolibrary.org/obo/OBA_VT0015039	oba	body width	broadMatch	0.301243	adequate	4	4.602486
METPO:1000882	cell width	2	sssom	width of cell; The width of a cell.	35	http://purl.obolibrary.org/obo/OBA_2040146	oba	cell width	broadMatch	0.557399	adequate	3	4.114798
METPO:1000883	cell length very small	1	api_search	An altered cell morphology in which microbial cells are longer than a designated control; i.e. the maximum distance between the cell ends is greater than a designated control.	175	http://purl.obolibrary.org/obo/OMP_0000280	omp	increased cell length	closeMatch	0.5116279069767442	excellent	10	11.023255813953488
METPO:1000883	cell length very small	2	api_search	An altered cell morphology in which microbial cells are longer than a designated control; i.e. the maximum distance between the cell ends is greater than a designated control.	175	http://purl.obolibrary.org/obo/OMP_0000280	OMP	increased cell length	closeMatch	0.5116279069767442	excellent	10	11.023255813953488
METPO:1000883	cell length very small	3	api_search	An altered cell size phenotype where the long axis of a cell or cells is decreased relative to a designated control.	116	http://purl.obolibrary.org/obo/OMP_0007084	omp	decreased cell length	closeMatch	0.5116279069767442	excellent	9	10.023255813953488
METPO:1000883	cell length very small	4	api_search	An altered cell size phenotype where the long axis of a cell or cells is decreased relative to a designated control.	116	http://purl.obolibrary.org/obo/OMP_0007084	OMP	decreased cell length	closeMatch	0.5116279069767442	excellent	9	10.023255813953488
METPO:1000883	cell length very small	5	api_search	A cell morphology phenotype in which cell length, i.e. the maximum distance between the cell ends, is greater than normal.	122	http://purl.obolibrary.org/obo/FYPO_0006633	UPHENO	increased cell length	closeMatch	0.5116279069767442	excellent	8	9.023255813953488
METPO:1000886	cell length large	1	sssom	length of cell; The length of a cell.	37	http://purl.obolibrary.org/obo/OBA_2040145	go	cell length	broadMatch	0.260263	good	5	5.520526
METPO:1000886	cell length large	2	sssom	length of cell; The length of a cell.	37	http://purl.obolibrary.org/obo/OBA_2040145	oba	cell length	broadMatch	0.260263	adequate	3	3.5205260000000003
METPO:1000888	cell width small	1	sssom	narrow; A width which is relatively small.	42	http://purl.obolibrary.org/obo/PATO_0000599	pato	decreased width	broadMatch	0.226282	good	5	5.452564
METPO:1000888	cell width small	2	sssom	narrow; A width which is relatively small.	42	http://purl.obolibrary.org/obo/PATO_0000599	envo	decreased width	broadMatch	0.226282	adequate	4	4.452564
METPO:1000888	cell width small	3	sssom	narrow; A width which is relatively small.	42	http://purl.obolibrary.org/obo/PATO_0000599	flopo	decreased width	broadMatch	0.226282	adequate	4	4.452564
METPO:1000888	cell width small	4	sssom	narrow; A width which is relatively small.	42	http://purl.obolibrary.org/obo/PATO_0000599	micro	decreased width	broadMatch	0.226282	adequate	4	4.452564
METPO:1000888	cell width small	5	sssom	A width which is relatively small.	34	http://purl.obolibrary.org/obo/PATO_0000599	foodon	decreased width	broadMatch	0.24143	adequate	3	3.48286
METPO:1000889	cell width medium	1	sssom	width of cell; The width of a cell.	35	http://purl.obolibrary.org/obo/OBA_2040146	oba	cell width	broadMatch	0.232272	adequate	3	3.464544
METPO:1000890	cell width large	1	sssom	width of cell; The width of a cell.	35	http://purl.obolibrary.org/obo/OBA_2040146	oba	cell width	broadMatch	0.25532	adequate	3	3.51064
METPO:1000890	cell width large	2	sssom	A width which is relatively large.	34	http://purl.obolibrary.org/obo/PATO_0000600	foodon	increased width	broadMatch	0.2399	adequate	3	3.4798
METPO:1001002	growth temperature observation	1	api_search	The specific range of temperature within which an organism can grow and reproduce. This range varies for different organisms, depending on their environmental adaptations.	171	https://purl.dsmz.de/schema/GrowthTemperature	D3O	Growth Temperature	closeMatch	0.75	excellent	9	10.5
METPO:1001002	growth temperature observation	2	api_search	A physical quality of the thermal energy of a system.	53	http://purl.obolibrary.org/obo/PATO_0000146	pato	temperature	closeMatch	0.5365853658536586	excellent	8	9.073170731707318
METPO:1001002	growth temperature observation	3	api_search	The completed action of observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of a subject's, study subject's or experimental unit's physiologic or psychologic state.	246	http://purl.obolibrary.org/obo/NCIT_C93430	ncit	Performed Observation	closeMatch	0.6666666666666667	good	7	8.333333333333334
METPO:1001002	growth temperature observation	4	api_search	An activity whose intention is to obtain a result by observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of the physiologic or psychologic state of an entity.	240	http://purl.obolibrary.org/obo/NCIT_C93371	ncit	Defined Observation	closeMatch	0.5714285714285714	good	7	8.142857142857142
METPO:1001002	growth temperature observation	5	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://id.nlm.nih.gov/mesh/D019370	mesh	Observation	closeMatch	0.5365853658536586	good	7	8.073170731707318
METPO:1001007	growth NaCl observation	1	sssom	normal cell population growth in presence of sodium chloride; normal cell population growth on sodium chloride; normal growth on NaCl; normal vegetative cell population growth on sodium chloride; normal cellular response to sodium chloride; A phenotype in which vegetative cell population growth is normal (i.e. indistinguishable from wild type) in a medium containing sodium chloride, usually at a higher level than in standard media.	435	http://purl.obolibrary.org/obo/FYPO_0006717	fypo	normal growth on sodium chloride	broadMatch	0.216816	good	6	6.433632
METPO:1001009	NaCl range observation	1	api_search	observation design is a study design in which subjects are monitored in the absence of any active intervention by experimentalists.	131	http://purl.obolibrary.org/obo/OBI_0300311	obi	observation design	closeMatch	0.55	excellent	9	10.1
METPO:1001009	NaCl range observation	2	api_search	An activity whose intention is to obtain a result by observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of the physiologic or psychologic state of an entity.	240	http://purl.obolibrary.org/obo/NCIT_C93371	ncit	Defined Observation	closeMatch	0.6829268292682926	good	7	8.365853658536585
METPO:1001009	NaCl range observation	3	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://id.nlm.nih.gov/mesh/D019370	mesh	Observation	closeMatch	0.6666666666666667	good	7	8.333333333333334
METPO:1001009	NaCl range observation	4	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://purl.bioontology.org/ontology/MESH/D019370	MESH	Observation	closeMatch	0.6666666666666667	good	7	8.333333333333334
METPO:1001009	NaCl range observation	5	api_search	The completed action of observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of a subject's, study subject's or experimental unit's physiologic or psychologic state.	246	http://purl.obolibrary.org/obo/NCIT_C93430	ncit	Performed Observation	closeMatch	0.6511627906976745	good	7	8.30232558139535
METPO:1001013	optimum pH observation	1	sssom	Optimal growth pH of a microbe	30	<http://purl.jp/bio/10/mpo#MPO_00108>	mpo	Optimal growth pH	broadMatch	0.233627	poor	2	2.467254
METPO:1001016	optimum oxygen observation	1	sssom	high blood oxygen saturation level	34	http://purl.obolibrary.org/obo/MP_0031069	upheno	increased blood oxygen saturation level	broadMatch	0.208077	adequate	4	4.416154
METPO:1001016	optimum oxygen observation	2	sssom	oxygen content with high oxygen concentration	45	http://purl.obolibrary.org/obo/zeco.owl/ZECO_0000188	mco	hyperoxia	broadMatch	0.203736	poor	1	1.407472
METPO:1001017	growth oxygen observation	1	api_search	observation design is a study design in which subjects are monitored in the absence of any active intervention by experimentalists.	131	http://purl.obolibrary.org/obo/OBI_0300311	obi	observation design	closeMatch	0.5116279069767442	excellent	9	10.023255813953488
METPO:1001017	growth oxygen observation	2	api_search	The completed action of observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of a subject's, study subject's or experimental unit's physiologic or psychologic state.	246	http://purl.obolibrary.org/obo/NCIT_C93430	ncit	Performed Observation	closeMatch	0.6521739130434783	good	7	8.304347826086957
METPO:1001017	growth oxygen observation	3	api_search	An activity whose intention is to obtain a result by observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of the physiologic or psychologic state of an entity.	240	http://purl.obolibrary.org/obo/NCIT_C93371	ncit	Defined Observation	closeMatch	0.6363636363636364	good	7	8.272727272727273
METPO:1001017	growth oxygen observation	4	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://id.nlm.nih.gov/mesh/D019370	mesh	Observation	closeMatch	0.6111111111111112	good	7	8.222222222222221
METPO:1001017	growth oxygen observation	5	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://purl.bioontology.org/ontology/MESH/D019370	MESH	Observation	closeMatch	0.6111111111111112	good	7	8.222222222222221
METPO:1001023	pH observation	1	api_search	observation design is a study design in which subjects are monitored in the absence of any active intervention by experimentalists.	131	http://purl.obolibrary.org/obo/OBI_0300311	obi	observation design	closeMatch	0.6875	excellent	9	10.375
METPO:1001023	pH observation	2	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://id.nlm.nih.gov/mesh/D019370	mesh	Observation	closeMatch	0.88	good	7	8.76
METPO:1001023	pH observation	3	api_search	The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.	472	http://purl.bioontology.org/ontology/MESH/D019370	MESH	Observation	closeMatch	0.88	good	7	8.76
METPO:1001023	pH observation	4	api_search	The completed action of observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of a subject's, study subject's or experimental unit's physiologic or psychologic state.	246	http://purl.obolibrary.org/obo/NCIT_C93430	ncit	Performed Observation	closeMatch	0.7428571428571429	good	7	8.485714285714286
METPO:1001023	pH observation	5	api_search	A hospital facility designed for short-term evaluation of a patient that has not been admitted. These patients are typically unstable for discharge and require monitoring, and/or laboratory, radiologic, or other testing to assess the patient's need for hospitalization.	269	http://purl.obolibrary.org/obo/NCIT_C201891	ncit	Observation Room	closeMatch	0.7333333333333334	good	7	8.466666666666667
METPO:1001104	biosafety level 3	1	api_search	A set of biocontainment precautions, consisting of combinations of laboratory practices and techniques, safety equipment, and specialized laboratory facilities, required to isolate potentially dangerous biological agents in an enclosed laboratory facility. They include individual safeguards designed to protect laboratory personnel, as well as safeguards designed to protect the surrounding environment and community.	418	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C151920	NCIT	Biosafety Level	closeMatch	0.9375	good	7	8.875
